HSK Set;Number;Character;Pinyin;Meaning
6;563;旅店;lǚ diàn;"inn; hostel; hotel"
6;564;绿化;lǜ huà;"greening; afforest"
6;565;马车;mǎ chē;"carriage; wagon"
6;566;嘛;ma;(auxiliary word)
6;567;埋;mái;"cover; bury"
6;568;馒头;mántou;Steamed buns
6;569;慢车;màn chē;"slow train; local; slow train"
6;570;盲人;máng rén;"blind; blindman"
6;571;梅花;méi huā;"plum blossom; plum flower"
6;572;美容;měi róng;"beauty; cosmetology"
6;573;蒙;mēng;"cheat; deceive; make a wild guess; unconscious"
6;574;蒙;méng;"cover; encounter; come under; receive"
6;575;猛;měng;"fierce; violent; abrupt; suddenly; with a rush"
6;576;棉;mián;cotton
6;577;免得;miǎndé;lest
6;578;面对面;miàn duì miàn;"face to face; surface-to-surface"
6;579;面向;miàn xiàng;"turn in the direction of; face; turn towards"
6;580;妙;miào;"wonderful; clever; excellent; fine; subtle"
6;581;灭;miè;"destroy; extinguish; exterminate; drown; put out"
6;582;民歌;mín gē;"folk song; ballad"
6;583;民工;mín gōng;"migrant workers; civilian worker"
6;584;民警;mín jǐng;"people’s police; people’s policeman"
6;585;民意;mín yì;"public opinion; popular will; public will"
6;586;民主;mínzhǔ;democratic
6;587;名额;míng’é;Places
6;588;名胜;míng shèng;"a place of interest; scenic spot"
6;589;名义;míng yì;"name; titular"
6;590;名誉;míngyù;reputation
6;591;明日;míng rì;tomorrow
6;592;命（名）;mìng;"life; order; fate"
6;593;膜;mó;membrane
6;594;磨;mó;"rub; wear; grind; polish; dawdle"
6;595;没收;mò shōu;"confiscate; expropriate"
6;596;墨水;mò shuǐ;"ink; writing ink"
6;597;母;mǔ;"mother; female"
6;598;母鸡;mǔ jī;hen
6;599;母女;mǔ nǚ;mother and daughter
6;600;母子;mǔ zǐ;"mother and son; mother and child"
6;601;墓;mù;"tomb; grave; mausoleum"
6;602;拿走;ná zǒu;take away
6;603;奶粉;nǎi fěn;"milk powder; dried milk"
6;604;奶牛;nǎi niú;"cow; dairy cattle; milk cow"
6;605;难忘;nán wàng;"unforgettable; memorable; indelibility"
6;606;内地;nèi dì;"inland; interior; mainland"
6;607;内外;nèi wài;"inside and outside; around"
6;608;内衣;nèi yī;"underwear; underclothes; undies"
6;609;能否;néng fǒu;"can; whether"
6;610;泥;ní;"mud; mire; mashed vegetable; sludge"
6;611;扭;niǔ;"twist; wrench; sprain; grapple; contortion"
6;612;排行榜;pái háng bǎng;"leaderboard; ranking list"
6;613;派出;pài chū;"send; dispatch"
6;614;判;pàn;"discriminate; judge; sentence; obviously"
6;615;盼望;pànwàng;look forward to
6;616;泡;pào;"bubble; steep; soak"
6;617;炮;pào;"cannon; gun; firecracker; artillery piece"
6;618;陪同;péi tóng;"accompany; companion"
6;619;配置;pèi zhì;"configuration; deploy"
6;620;皮球;pí qiú;"rubber ball; ball"
6;621;偏;piān;"partial; prejudiced; inclined to one side; lean"
6;622;贫困;pínkùn;Poor
6;623;品牌;pǐn pái;brand
6;624;聘请;pìn qǐng;"hire; engage; invite"
6;625;平凡;píngfán;ordinary
6;626;平方米;píng fāng mǐ;square metre
6;627;平衡;pínghéng;balance
6;628;平台;píng tái;"platform; terrace"
6;629;评;píng;"comment; review; criticize; judge"
6;630;评选;píng xuǎn;"appraise and elect; choose"
6;631;屏幕;píngmù;screen
6;632;坡;pō;slope
6;633;扑;pū;Flutter
6;634;铺;pū;spread
6;635;欺负;qīfu;bully
6;636;奇妙;qímiào;wonderful
6;637;企图;qǐtú;Attempt
6;638;起点;qǐ diǎn;"starting point; outset"
6;639;起诉;qǐ sù;"prosecute; sue; bring a lawsuit"
6;640;气氛;qìfēn;atmosphere
6;641;恰当;qiàdàng;appropriate
6;642;恰好;qià hǎo;"just right; exactly right"
6;643;恰恰;qià qià;"just; exactly; precisely"
6;644;牵;qiān;Pull
6;645;铅笔;qiānbǐ;pencil
6;646;谦虚;qiānxū;Modest
6;647;前方;qián fāng;"ahead; the front"
6;648;前来;qián lái;come
6;649;潜力;qiánlì;potential
6;650;强盗;qiáng dào;"robber; bandit"
6;651;强化;qiáng huà;"strengthen; intensify; strengthening"
6;652;强势;qiáng shì;"strong; mighty"
6;653;强壮;qiáng zhuàng;"strong; sturdy; robust"
6;654;桥梁;qiáoliáng;bridge
6;655;巧妙;qiǎomiào;clever
6;656;茄子;qié zi;eggplant
6;657;切实;qièshí;practical
6;658;侵犯;qīnfàn;Violation
6;659;亲属;qīn shǔ;"kinsfolk; relatives; cognate"
6;660;亲眼;qīn yǎn;"with one’s own eyes; personally"
6;661;倾向;qīngxiàng;inclination
6;662;清;qīng;"clear; quiet; distinct; thoroughly; the Qing Dynasty"
6;663;清洁;qīngjié;clean
6;664;清洁工;qīng jié gōng;"dustman; cleaner"
6;665;清明节;qīng míng jié;"Tomb-Sweeping Day; Ching Ming Festival"
6;666;清洗;qīng xǐ;"wash; clean; rinse; purge; comb out"
6;667;情绪;qíngxù;emotion
6;668;求职;qiú zhí;"job hunting; job wanted"
6;669;球拍;qiú pāi;"racket; racquet"
6;670;球星;qiú xīng;star
6;671;球员;qiú yuán;player
6;672;区分;qūfēn;Distinguish
6;673;渠道;qúdào;channel
6;674;取款;qǔ kuǎn;withdrawal
6;675;取款机;qǔ kuǎn jī;"ATM; cash dispenser"
6;676;去掉;qù diào;"get rid of; do away with; take out"
6;677;权;quán;"power; authority; right; tentatively"
6;678;权力;quánlì;power
6;679;全力;quán lì;"full force; all-out; sparing no effort"
6;680;全新;quán xīn;"new; brand new"
6;681;券;quàn;"certificate; ticket"
6;682;缺陷;quēxiàn;defect
6;683;却是;què shì;"nevertheless; however"
6;684;让座;ràng zuò;offer one’s seat to sb.
6;685;热点;rè diǎn;"hot spot; hot point"
6;686;热水;rè shuǐ;hot water
6;687;热水器;rè shuǐ qì;"water heater; hot-water heater"
6;688;热线;rè xiàn;hotline
6;689;人权;rén quán;human rights
6;690;认同;rèn tóng;"identify with; self-identity; acknowledge"
6;691;日夜;rì yè;"day and night; round the clock"
6;692;日语;rì yǔ;Japanese language
6;693;融合;róng hé;"fuse; merge; mix"
6;694;融入;róng rù;"assimilate into; blend in"
6;695;如;rú;"as; if; according to"
6;696;如一;rú yī;consistent
6;697;乳制品;rǔ zhì pǐn;dairy product
6;698;入;rù;"enter; join; income"
6;699;入学;rù xué;"admission; start school"
6;700;若;ruò;"like; seem; as; if"
6;701;塞;sāi;"fill in; squeeze; stuff; stopper"
6;702;赛;sài;"match; compete; contest; competition"
6;703;赛场;sài chǎng;"arena; competition terrain"
6;704;三明治;sān míng zhì;sandwich
6;705;丧失;sàngshī;lose
6;706;山峰;shān fēng;mountain peak
6;707;山谷;shān gǔ;valley
6;708;山坡;shān pō;"hillside; mountain slope"
6;709;伤口;shāng kǒu;"wound; cut"
6;710;伤亡;shāng wáng;"injuries and deaths; casualties"
6;711;伤员;shāng yuán;wounded
6;712;商城;shāng chéng;mall
6;713;上当;shàngdàng;be fooled
6;714;上帝;shàng dì;God
6;715;上市;shàng shì;"appear on the market; listed"
6;716;上台;shàng tái;"appear on the stage; come into power"
6;717;上演;shàng yǎn;"perform; staged; put on the stage"
6;718;勺;sháo;spoon
6;719;少儿;shào ér;children
6;720;舌头;shétou;Tongue
6;721;设计师;shè jì shī;designer
6;722;涉及;shèjí;Involve
6;723;深化;shēn huà;"deepen; intensify"
6;724;深深;shēn shēn;"deeply; profoundly; deep"
6;725;审查;shěnchá;Examination
6;726;升级;shēng jí;"upgrade; be stepped up; escalate"
6;727;升学;shēng xué;enter a higher school
6;728;升值;shēng zhí;"appreciation; appreciate; increase in value"
6;729;生活费;shēng huó fèi;"living expenses; cost of living; alimony"
6;730;省钱;shěng qián;save money
6;731;圣诞节;shèng dàn jié;Christmas
6;732;盛行;shèngxíng;Prevalence
6;733;师父;shī fu;"master; a polite form of address to a monk or nun"
6;734;师生;shī shēng;teacher and student
6;735;时而;shí’ér;"from time to time; now … now …"
6;736;时节;shí jié;"season; time"
6;737;时期;shíqī;period
6;738;时时;shí shí;"often; constantly"
6;739;时装;shí zhuāng;"fashion; fashionable dress"
6;740;识;shí;"knowledge; know; remember"
6;741;识字;shí zì;"learn to read; literacy"
6;742;实践;shíjiàn;practice
6;743;食欲;shí yù;appetite
6;744;市民;shì mín;"citizen; city resident"
6;745;事后;shì hòu;"after the event; afterwards"
6;746;试点;shì diǎn;"pilot; launch a pilot project"
6;747;适当;shì dàng;"suitable; proper; appropriate"
6;748;收藏;shōucáng;Collection
6;749;收取;shōu qǔ;charge
6;750;收养;shōu yǎng;"adoption; adopt"
6;751;手续费;shǒu xù fèi;"handling fee; commission charges"
6;752;首（名）;shǒu;"head; leader; chief; aspect"
6;753;首次;shǒu cì;"for the first time; first"
6;754;首脑;shǒu nǎo;"head; leader; headman"
6;755;首席;shǒu xí;"chief; seat of honor"
6;756;首相;shǒu xiàng;prime minister
6;757;书房;shū fáng;study
6;758;薯片;shǔ piàn;"chips; crisps; potato chips"
6;759;薯条;shǔ tiáo;french fries
6;760;双打;shuāng dǎ;"doubles; pair game"
6;761;爽;shuǎng;"bright; clear; frank; straightforward; openhearted; feel well"
6;762;水泥;shuǐní;cement
6;763;税;shuì;tax
6;764;顺;shùn;"along; with; obey; yield to; listen to; incidentally; in passin"
6;765;说明书;shuō míng shū;"manual; synopsis"
6;766;说实话;shuō shí huà;"to be frank; tell the truth; to be honest"
6;767;司长;sī zhǎng;"director; department Chief"
6;768;死亡;sǐwáng;death
6;769;四处;sì chù;"around; all over the place; in all directions"
6;770;寺;sì;temple
6;771;送礼;sòng lǐ;"present; send gifts"
6;772;送行;sòng xíng;"see off; give a send-off party"
6;773;素质;sùzhì;quality
6;774;算了;suàn le;forget it
6;775;算是;suàn shì;"at last; be considered"
6;776;虽;suī;"though; although; even if"
6;777;岁数;suì shù;age
6;778;所（助）;suǒ;(auxiliary word)
6;779;踏实;tāshi;earnest, steady and sure
6;780;塔;tǎ;tower
6;781;踏;tà;"step on; stamp; tread; trample"
6;782;台灯;tái dēng;"desk lamp; table lamp; reading lamp"
6;783;太阳能;tài yáng néng;solar energy
6;784;叹气;tànqì;Sigh
6;785;探索;tànsuǒ;explore
6;786;探讨;tàntǎo;"discuss; probe into"
6;787;趟;tàng;Trip
6;788;掏;tāo;Dig
6;789;特;tè;"particular; special; exceptional; unusual; especially; very"
6;790;特大;tè dà;"especially big; most"
6;791;特地;tè dì;"for a special purpose; specially"
6;792;特快;tè kuài;express
6;793;特意;tèyì;specially
6;794;疼痛;téng tòng;"pain; ache; soreness"
6;795;踢;tī;kick
6;796;提交;tí jiāo;"submit; refer"
6;797;提升;tí shēng;"promote; hoist; elevate; promotion"
6;798;天然;tiān rán;natura
6;799;天堂;tiāntáng;heaven
6;800;天下;tiān xià;world
6;801;添;tiān;"add; increase; have a baby"
6;802;田;tián;"field; farm"
6;803;田径;tiánjìng;Athletics
6;804;跳水;tiào shuǐ;"dive; diving"
6;805;听取;tīng qǔ;"listen to; hear"
6;806;通报;tōng bào;"circulate a notice; circular; bulletin; journal"
6;807;通道;tōng dào;"access; aisle; passage; passageway"
6;808;通红;tōng hóng;"flush; very red"
6;809;通话;tōng huà;"call; converse; communicate by phone"
6;810;通行;tōng xíng;"go through; pass through; current; general"
6;811;通讯;tōngxùn;communication
6;812;同;tóng;"same; similar; alike; like; together"
6;813;同胞;tóngbāo;Compatriot
6;814;同行;tóng háng;"peer; of the same trade or occupation; person of the same occupation"
6;815;同期;tóng qī;"corresponding time period; the same period"
6;816;同一;tóng yī;"same; identical"
6;817;铜牌;tóng pái;"bronze medal; copper medal"
6;818;头疼;tóu téng;headache
6;819;投票;tóupiào;vote
6;820;透露;tòulù;disclose
6;821;图书;tú shū;books
6;822;徒弟;túdì;Apprentice
6;823;途径;tújìng;channel
6;824;土（形）;tǔ;"local; native; folk; indigenous; unfashionable"
6;825;团队;tuán duì;team
6;826;推出;tuī chū;"roll out; push-off"
6;827;退票;tuì piào;"refund; return a ticket"
6;828;吞;tūn;"swallow; gulp; annex; possess"
6;829;托;tuō;"support from under; set off; entrust; plead; rely"
6;830;拖;tuō;"pull; drag; draw; haul; trail; drag on"
6;831;拖鞋;tuō xié;slipper
6;832;挖;wā;"dig; excavate; scoop"
6;833;娃娃;wáwa;A doll
6;834;哇;wa;wow
6;835;外币;wài bì;foreign currency
6;836;外部;wài bù;"outside; external; exterior"
6;837;外出;wài chū;go out
6;838;外观;wài guān;"exterior; outward appearance; outward"
6;839;外科;wài kē;"surgery; surgical department"
6;840;外来;wài lái;"foreign; external; outside"
6;841;外头;wài tou;outside
6;842;外衣;wài yī;"coat; jacket; outer clothing; garb; overclothes; semblance"
6;843;外资;wài zī;foreign investment
6;844;弯曲;wān qū;"winding; meandering; zigzag; crook; curved; bending; bend"
6;845;顽皮;wán pí;"naughty; mischievous"
6;846;顽强;wánqiáng;Tenacious
6;847;王后;wáng hòu;queen
6;848;王子;wángzǐ;prince
6;849;网吧;wǎng bā;"internet cafe; internet bar"
6;850;网页;wǎng yè;web page
6;851;往后;wǎng hòu;"from now on; later; in the future; backward"
6;852;往来;wǎng lái;"back and forth; contact; dealing; intercourse"
6;853;往年;wǎng nián;"in previous years; in former years"
6;854;望见;wàng jiàn;"see; set eyes on"
6;855;危机;wēijī;crisis
6;856;威胁;wēixié;threaten
6;857;微波炉;wēi bō lú;microwave oven
6;858;维生素;wéishēngsù;Vitamin
6;859;为此;wèi cǐ;"to this end; for this reason; for this purpose"
6;860;为何;wèi hé;"why; for what reason"
6;861;文娱;wén yú;"cultural recreation; entertainment"
6;862;卧铺;wò pù;"sleeper; sleeping berth"
6;863;乌云;wū yún;"dark clouds; black clouds"
6;864;无边;wú biān;boundless
6;865;无关;wú guān;"have nothing to do; unrelated; irrelevant"
6;866;无效;wú xiào;"invalid; null; to no avail; in vain"
6;867;舞蹈;wǔdǎo;Dance
6;868;物品;wù pǐn;"article; goods; item"
6;869;误;wù;"mistake; error; miss; by mistake"
6;870;西班牙语;xī bān yá yǔ;Spanish language
6;871;吸毒;xī dú;"drug; drug addict"
6;872;牺牲;xīshēng;sacrifice
6;873;洗衣粉;xǐ yī fěn;washing powder
6;874;戏曲;xì qǔ;"drama; Chinese opera"
6;875;细胞;xìbāo;Cells
6;876;细菌;xìjūn;Bacteria
6;877;先锋;xiān fēng;"pioneer; vanguard"
6;878;嫌;xián;dislike and avoid
6;879;显出;xiǎn chū;"show; manifest"
6;880;险;xiǎn;"danger; risk; danger; dangerous; sinister; nearly"
6;881;线路;xiàn lù;"line; route; circuit"
6;882;陷入;xiànrù;fall into
6;883;响声;xiǎng shēng;"sound; noise"
6;884;想不到;xiǎng bú dào;unexpected
6;885;消耗;xiāohào;consume
6;886;消灭;xiāomiè;eliminate
6;887;小费;xiǎo fèi;tip
6;888;小麦;xiǎomài;Wheat
6;889;小于;xiǎo yú;less than
6;890;晓得;xiǎo dé;know
6;891;笑脸;xiào liǎn;"smiley; smiling face"
6;892;笑容;xiào róng;"smiling expression; smile"
6;893;笑声;xiào shēng;"laughter; laughing"
6;894;协会;xiéhuì;association
6;895;协商;xiéshāng;consult
6;896;协调;xiétiáo;coordinate
6;897;协助;xiézhù;assist
6;898;写字楼;xiě zì lóu;office building
6;899;写字台;xiě zì tái;"writing desk; desk"
6;900;心灵;xīnlíng;Heart
6;901;心愿;xīn yuàn;"wish; aspiration"
6;902;心脏;xīnzàng;heart
6;903;心脏病;xīn zàng bìng;heart disease
6;904;新人;xīn rén;"newcomer; new personality; new talent"
6;905;新兴;xīn xīng;"new; emerging; newly-developing"
6;906;薪水;xīnshui;salary
6;907;信仰;xìnyǎng;Faith
6;908;信用;xìn yòng;credit
6;909;兴旺;xīngwàng;Prosperous
6;910;行程;xíng chéng;"travel; itinerary"
6;911;形;xíng;"form; shape; body; entity; appear; look"
6;912;凶;xiōng;"fierce; ominous; terrible; murder"
6;913;凶手;xiōngshǒu;Murderer
6;914;修车;xiū chē;"car repair; car repairing"
6;915;袖珍;xiù zhēn;"pocket-size; pocket"
6;916;悬;xuán;"hang; suspend; feel anxious; outstanding; dangerous"
6;917;旋转;xuánzhuǎn;rotate
6;918;选拔;xuǎnbá;Selection
6;919;选举;xuǎnjǔ;Election
6;920;学会;xué huì;"learn; master; study"
6;921;学员;xué yuán;"student; trainee"
6;922;血管;xuè guǎn;"blood vessel; artery; vein"
6;923;血液;xuè yè;blood
6;924;循环;xúnhuán;loop
6;925;压迫;yāpò;Oppression
6;926;烟花;yān huā;fireworks
6;927;沿;yán;"along; follow"
6;928;沿海;yánhǎi;coastal
6;929;沿着;yán zhe;along
6;930;研发;yán fā;research and development
6;931;眼看;yǎn kàn;"see; soon; in a moment; watch helplessly"
6;932;演奏;yǎnzòu;Play
6;933;宴会;yànhuì;banquet
6;934;洋;yáng;"ocean; vast; multitudinous; foreign"
6;935;仰;yǎng;"look up; face upward"
6;936;养老;yǎng lǎo;"pension; provide for the aged"
6;937;氧气;yǎngqì;oxygen
6;938;样;yàng;"appearance; shape; sample; model; pattern; kind; type"
6;939;药品;yào pǐn;"drug; medicine; medicament"
6;940;要不然;yào bù rán;otherwise
6;941;要好;yào hǎo;"be close friends; try hard to make progress; better"
6;942;要么;yào me;"or; either … or …"
6;943;要素;yàosù;Essential factor
6;944;野;yě;"open space; field; wild; uncultivated; rude; rough; out of office"
6;945;野生;yě shēng;"wild; uncultivated; feral"
6;946;医药;yī yào;"medicine; curative"
6;947;依次;yī cì;"in proper order; successively"
6;948;依赖;yīlài;rely on
6;949;一次性;yí cì xìng;"disposable; single use"
6;950;一代;yí dài;generation
6;951;一道;yí dào;"together; a streak of"
6;952;一贯;yíguàn;consistent
6;953;一路上;yí lù shàng;"all the way; along the way"
6;954;仪器;yíqì;instrument
6;955;仪式;yíshì;Ceremony
6;956;遗憾;yíhàn;"regret; pity"
6;957;一番;yì fān;"some; one time"
6;958;一模一样;yì mú yí yàng;"exactly the same; as like as two peas"
6;959;一齐;yì qí;"all together; simultaneously; in unison"
6;960;一时;yì shí;"for a short while; temporary; momentary"
6;961;一同;yì tóng;"together; at the same time and place"
6;962;一行;yì xíng;"delegation; a group travelling together; party"
